pH,ionic_strength_mM,zeta_mV_predicted,V_max_kT
5.016949152542373,13.170507225241966,-16.405530549560215,3.644177887518312
5.067796610169491,13.170507225241966,-16.562971620751235,3.932058745494439
5.118644067796611,13.170507225241966,-16.72041269194226,4.226062158459205
5.169491525423728,13.170507225241966,-16.87785376313328,4.5261766073063985
5.220338983050848,13.170507225241966,-17.035294834324304,4.832380783932993
5.271186440677966,13.170507225241966,-17.192735905515324,5.144779968444138
5.322033898305085,13.170507225241966,-17.350176976706347,5.463287602550695
5.372881355932203,13.170507225241966,-17.50761804789737,5.787832472129498
5.423728813559322,13.170507225241966,-17.665059119088394,6.118351957647219
5.474576271186441,13.170507225241966,-17.822500190279417,6.45513332516328
5.52542372881356,13.170507225241966,-18.11662775265831,7.100383744224918
5.576271186440678,13.170507225241966,-18.547441806225073,8.08356762372001
5.627118644067797,13.170507225241966,-18.978255859791837,9.111957217577235
5.677966101694915,13.170507225241966,-19.4090699133586,10.18518676706654
5.728813559322034,13.170507225241966,-19.83988396692536,11.303753357262075
5.779661016949152,13.170507225241966,-20.270698020492123,12.467077577898758
5.830508474576272,13.170507225241966,-20.701512074058893,13.675167096109954
5.88135593220339,13.170507225241966,-21.132326127625657,14.927867662635862
5.932203389830509,13.170507225241966,-21.56314018119242,16.225555696012
5.983050847457627,13.170507225241966,-21.993954234759183,17.56773001851124
6.033898305084746,13.170507225241966,-22.424768288325946,18.95467676331898
6.084745762711865,13.170507225241966,-22.855582341892713,20.38591265780756
6.135593220338983,13.170507225241966,-23.28639639545947,21.861644616703146
6.186440677966102,13.170507225241966,-23.71721044902624,23.38199985880393
6.237288135593221,13.170507225241966,-24.148024502593003,24.947014943431522
6.288135593220339,13.170507225241966,-24.578838556159763,26.556623266382676
6.338983050847458,13.170507225241966,-25.009652609726526,28.210640759229552
6.389830508474576,13.170507225241966,-25.44046666329329,29.9087494858688
6.4406779661016955,13.170507225241966,-25.87128071686006,31.651069668412696
6.491525423728813,13.170507225241966,-26.302094770426816,33.438558952456766
6.5423728813559325,13.170507225241966,-26.732908823993586,35.26921122742706
6.593220338983051,13.170507225241966,-27.16372287756035,37.14567020366505
6.6440677966101696,13.170507225241966,-27.59453693112711,39.06540686660961
6.694915254237289,13.170507225241966,-28.02535098469388,41.02970657653283
6.745762711864407,13.170507225241966,-28.456165038260636,43.03889883633845
6.796610169491526,13.170507225241966,-28.886979091827406,45.091778801925294
6.8474576271186445,13.170507225241966,-29.317793145394166,47.18854304335624
6.898305084745763,13.170507225241966,-29.74860719896093,49.329939594012345
6.9491525423728815,13.170507225241966,-30.179421252527693,51.5162900730273
7.0,13.170507225241966,-30.610235306094456,53.74671110447339
4.0,13.789110475023632,-13.673938424474171,-0.18574729212755173
