294	1.20
	0.000000	0.000000	0.000000
zein_blocked.pdb	-3.799501	-6.831500	-12.378501
kappa_casein_frag.pdb	-2.358501	4.961500	-12.094500
-2.879793	1.113094	-0.272241	6	75	60	708.55
-2.879793	0.674054	1.013609	269	51	56	708.38
2.617994	2.251330	-2.330739	12	55	20	708.23
-3.141593	1.433411	-1.035986	8	69	57	707.99
2.617994	0.618092	2.539118	279	60	75	707.60
2.356194	1.732874	-0.951685	41	42	39	707.47
-0.785398	1.869911	2.701025	288	55	49	707.32
-1.570796	2.579248	-2.364801	235	8	1	707.22
-1.047198	1.699788	2.452890	271	18	47	707.19
-1.047198	1.699788	2.452890	263	2	41	707.12
-2.617994	1.256302	0.062705	9	290	287	707.09
0.261799	1.367556	0.358405	0	64	41	707.02
-0.523599	2.455966	-0.641220	261	5	1	706.96
2.879793	2.104282	-0.813972	7	42	11	706.64
-0.785398	1.948085	-2.363031	279	36	26	706.59
-2.879793	2.041297	-2.664597	243	71	25	706.54
2.879793	1.756530	-2.105156	290	1	21	706.34
-1.047198	1.569311	-3.003978	247	268	47	706.32
2.617994	1.756530	-2.105156	285	292	21	705.51
-0.261799	2.187132	-0.479875	263	285	7	705.30
